starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 11 16:51:07 2018	1523461867	11	10	21	9
Wed Apr 11 16:51:07 2018	1523461867	10	10	21	10
Wed Apr 11 16:51:07 2018	1523461867	11	10	21	9
Wed Apr 11 16:51:07 2018	1523461867	11	10	21	10
Wed Apr 11 16:51:07 2018	1523461867	11	12	23	12
Wed Apr 11 16:51:04 2018	1523461864	11	12	24	12
Wed Apr 11 16:50:50 2018	1523461850	7	18	24	18
Wed Apr 11 16:51:07 2018	1523461867	6	20	26	20
Wed Apr 11 16:51:05 2018	1523461865	14	13	26	12
Wed Apr 11 16:51:07 2018	1523461867	7	20	26	19
Wed Apr 11 16:50:55 2018	1523461855	14	13	27	12
Wed Apr 11 16:50:55 2018	1523461855	14	13	27	13
Wed Apr 11 16:50:55 2018	1523461855	14	13	27	13
Wed Apr 11 16:50:55 2018	1523461855	14	12	27	12
Wed Apr 11 16:51:07 2018	1523461867	6	21	27	21
Wed Apr 11 16:51:00 2018	1523461860	14	14	27	14
Wed Apr 11 16:51:06 2018	1523461866	14	14	27	13
Wed Apr 11 16:51:00 2018	1523461860	13	14	27	14
Wed Apr 11 16:51:00 2018	1523461860	13	14	27	14
Wed Apr 11 16:51:07 2018	1523461867	13	14	27	13
Wed Apr 11 16:51:07 2018	1523461867	14	14	27	13
Wed Apr 11 16:51:07 2018	1523461867	13	15	28	14
Wed Apr 11 16:51:05 2018	1523461865	13	15	28	14
Wed Apr 11 16:51:07 2018	1523461867	13	15	28	14
Wed Apr 11 16:51:06 2018	1523461866	14	14	28	14
Wed Apr 11 16:51:06 2018	1523461866	14	14	28	14
Wed Apr 11 16:51:07 2018	1523461867	14	14	28	13
Wed Apr 11 16:51:05 2018	1523461865	14	14	28	14
Wed Apr 11 16:51:07 2018	1523461867	12	16	28	16
Wed Apr 11 16:51:07 2018	1523461867	16	12	28	11
Wed Apr 11 16:51:05 2018	1523461865	17	11	28	11
Wed Apr 11 16:51:05 2018	1523461865	13	14	28	14
Wed Apr 11 16:50:55 2018	1523461855	15	13	28	13
Wed Apr 11 16:51:07 2018	1523461867	17	11	28	11
Wed Apr 11 16:51:05 2018	1523461865	14	14	28	14
Wed Apr 11 16:51:07 2018	1523461867	14	14	28	13
Wed Apr 11 16:51:05 2018	1523461865	13	15	28	15
Wed Apr 11 16:51:05 2018	1523461865	14	15	28	14
Wed Apr 11 16:51:07 2018	1523461867	12	16	28	16
Wed Apr 11 16:51:02 2018	1523461862	15	13	28	13
Wed Apr 11 16:50:54 2018	1523461854	8	20	28	20
Wed Apr 11 16:51:07 2018	1523461867	17	12	28	11
Wed Apr 11 16:50:54 2018	1523461854	11	17	28	16
Wed Apr 11 16:50:55 2018	1523461855	13	16	28	15
Wed Apr 11 16:51:03 2018	1523461863	15	13	28	12
Wed Apr 11 16:51:07 2018	1523461867	16	12	28	11
Wed Apr 11 16:51:07 2018	1523461867	16	12	28	12
Wed Apr 11 16:51:00 2018	1523461860	13	16	29	16
Wed Apr 11 16:51:07 2018	1523461867	12	16	29	16
Wed Apr 11 16:51:07 2018	1523461867	16	13	29	12
Wed Apr 11 16:51:00 2018	1523461860	12	17	29	16
Wed Apr 11 16:51:07 2018	1523461867	17	12	29	11
Wed Apr 11 16:51:07 2018	1523461867	13	16	29	16
Wed Apr 11 16:51:00 2018	1523461860	12	17	29	17
Wed Apr 11 16:50:50 2018	1523461850	10	19	29	18
Wed Apr 11 16:51:20 2018	1523461880	15	14	29	13
Wed Apr 11 16:51:07 2018	1523461867	17	12	29	12
Wed Apr 11 16:50:50 2018	1523461850	10	19	29	19
Wed Apr 11 16:51:20 2018	1523461880	16	13	29	13
Wed Apr 11 16:51:07 2018	1523461867	15	15	29	14
Wed Apr 11 16:51:02 2018	1523461862	16	13	29	13
Wed Apr 11 16:51:02 2018	1523461862	15	15	29	13
Wed Apr 11 16:50:50 2018	1523461850	11	19	29	18
Wed Apr 11 16:51:00 2018	1523461860	13	16	29	16
Wed Apr 11 16:51:05 2018	1523461865	14	15	29	15
Wed Apr 11 16:51:02 2018	1523461862	16	14	29	13
Wed Apr 11 16:51:05 2018	1523461865	15	15	30	14
Wed Apr 11 16:51:04 2018	1523461864	18	12	30	12
Wed Apr 11 16:51:07 2018	1523461867	12	17	30	17
Wed Apr 11 16:51:05 2018	1523461865	14	16	30	15
Wed Apr 11 16:51:00 2018	1523461860	13	17	30	16
Wed Apr 11 16:51:01 2018	1523461861	10	20	30	19
Wed Apr 11 16:51:20 2018	1523461880	16	13	30	13
Wed Apr 11 16:51:01 2018	1523461861	10	20	30	19
Wed Apr 11 16:51:20 2018	1523461880	16	13	30	13
Wed Apr 11 16:51:00 2018	1523461860	14	16	30	14
Wed Apr 11 16:51:01 2018	1523461861	10	20	30	19
Wed Apr 11 16:51:01 2018	1523461861	10	20	30	19
Wed Apr 11 16:51:01 2018	1523461861	10	19	30	19
Wed Apr 11 16:51:01 2018	1523461861	11	19	30	18
Wed Apr 11 16:50:50 2018	1523461850	10	20	30	18
Wed Apr 11 16:51:01 2018	1523461861	11	19	30	18
Wed Apr 11 16:50:55 2018	1523461855	15	15	30	14
Wed Apr 11 16:51:05 2018	1523461865	16	14	30	13
Wed Apr 11 16:51:07 2018	1523461867	9	21	30	21
Wed Apr 11 16:51:05 2018	1523461865	15	15	30	15
Wed Apr 11 16:51:05 2018	1523461865	14	16	30	16
Wed Apr 11 16:51:05 2018	1523461865	14	16	30	15
Wed Apr 11 16:51:02 2018	1523461862	12	18	30	18
Wed Apr 11 16:51:07 2018	1523461867	15	15	30	14
Wed Apr 11 16:51:05 2018	1523461865	14	16	30	16
Wed Apr 11 16:51:02 2018	1523461862	12	18	30	18
Wed Apr 11 16:51:05 2018	1523461865	14	16	30	16
Wed Apr 11 16:51:05 2018	1523461865	16	14	30	13
Wed Apr 11 16:51:05 2018	1523461865	14	17	30	17
Wed Apr 11 16:51:05 2018	1523461865	14	16	30	16
Wed Apr 11 16:51:02 2018	1523461862	13	18	30	18
Wed Apr 11 16:51:07 2018	1523461867	9	22	30	22
Wed Apr 11 16:51:10 2018	1523461870	8	22	31	21
Wed Apr 11 16:51:04 2018	1523461864	21	10	31	9
Wed Apr 11 16:51:01 2018	1523461861	12	19	31	18
Wed Apr 11 16:51:02 2018	1523461862	12	18	31	18
Wed Apr 11 16:51:05 2018	1523461865	14	16	31	16
Wed Apr 11 16:51:05 2018	1523461865	16	15	31	13
Wed Apr 11 16:51:04 2018	1523461864	18	13	31	12
Wed Apr 11 16:51:04 2018	1523461864	18	13	31	13
Wed Apr 11 16:51:20 2018	1523461880	17	14	31	13
Wed Apr 11 16:51:01 2018	1523461861	11	20	31	19
Wed Apr 11 16:51:07 2018	1523461867	11	20	31	20
Wed Apr 11 16:51:07 2018	1523461867	11	20	31	20
Wed Apr 11 16:51:05 2018	1523461865	14	16	31	15
Wed Apr 11 16:51:00 2018	1523461860	11	20	31	20
Wed Apr 11 16:51:10 2018	1523461870	17	14	31	14
Wed Apr 11 16:51:01 2018	1523461861	10	21	31	21
Wed Apr 11 16:51:01 2018	1523461861	13	18	31	18
Wed Apr 11 16:51:05 2018	1523461865	16	15	31	14
Wed Apr 11 16:51:05 2018	1523461865	20	12	31	11
Wed Apr 11 16:51:00 2018	1523461860	12	19	31	18
Wed Apr 11 16:51:01 2018	1523461861	12	19	31	19
Wed Apr 11 16:51:01 2018	1523461861	12	19	31	19
Wed Apr 11 16:51:05 2018	1523461865	17	15	31	14
Wed Apr 11 16:51:01 2018	1523461861	12	19	31	19
Wed Apr 11 16:51:05 2018	1523461865	13	18	31	18
Wed Apr 11 16:51:01 2018	1523461861	9	22	31	19
Wed Apr 11 16:51:05 2018	1523461865	16	16	31	15
Wed Apr 11 16:51:01 2018	1523461861	12	20	31	19
Wed Apr 11 16:51:00 2018	1523461860	10	21	31	20
Wed Apr 11 16:51:09 2018	1523461869	11	21	31	21
Wed Apr 11 16:51:00 2018	1523461860	10	21	31	20
Wed Apr 11 16:51:01 2018	1523461861	12	19	31	19
Wed Apr 11 16:51:01 2018	1523461861	13	19	31	19
Wed Apr 11 16:51:04 2018	1523461864	18	14	32	14
Wed Apr 11 16:50:54 2018	1523461854	11	20	32	20
Wed Apr 11 16:51:09 2018	1523461869	10	21	32	21
Wed Apr 11 16:51:05 2018	1523461865	19	13	32	13
Wed Apr 11 16:51:20 2018	1523461880	17	14	32	14
Wed Apr 11 16:51:05 2018	1523461865	16	16	32	15
Wed Apr 11 16:51:05 2018	1523461865	11	21	32	20
Wed Apr 11 16:50:52 2018	1523461852	21	11	32	10
Wed Apr 11 16:51:04 2018	1523461864	11	21	32	21
Wed Apr 11 16:51:00 2018	1523461860	10	22	32	22
Wed Apr 11 16:51:07 2018	1523461867	20	12	32	12
Wed Apr 11 16:51:00 2018	1523461860	10	22	32	22
Wed Apr 11 16:51:00 2018	1523461860	10	22	32	22
Wed Apr 11 16:51:04 2018	1523461864	12	21	32	20
Wed Apr 11 16:51:11 2018	1523461871	14	19	32	18
Wed Apr 11 16:51:05 2018	1523461865	17	15	32	15
Wed Apr 11 16:50:58 2018	1523461858	13	19	32	18
Wed Apr 11 16:51:04 2018	1523461864	11	22	32	21
Wed Apr 11 16:51:05 2018	1523461865	16	16	32	16
Wed Apr 11 16:51:05 2018	1523461865	16	16	32	16
Wed Apr 11 16:51:00 2018	1523461860	15	17	32	17
Wed Apr 11 16:50:57 2018	1523461857	14	18	32	18
Wed Apr 11 16:51:05 2018	1523461865	14	18	32	18
Wed Apr 11 16:50:57 2018	1523461857	14	18	32	17
Wed Apr 11 16:51:00 2018	1523461860	17	16	32	15
Wed Apr 11 16:51:04 2018	1523461864	12	21	32	21
Wed Apr 11 16:51:08 2018	1523461868	20	13	33	12
Wed Apr 11 16:51:04 2018	1523461864	12	20	33	20
Wed Apr 11 16:51:02 2018	1523461862	13	20	33	20
Wed Apr 11 16:51:05 2018	1523461865	18	15	33	14
Wed Apr 11 16:51:05 2018	1523461865	14	18	33	18
Wed Apr 11 16:51:05 2018	1523461865	16	16	33	16
Wed Apr 11 16:50:50 2018	1523461850	17	16	33	15
Wed Apr 11 16:51:07 2018	1523461867	20	13	33	13
Wed Apr 11 16:51:00 2018	1523461860	12	21	33	20
Wed Apr 11 16:50:58 2018	1523461858	13	19	33	19
Wed Apr 11 16:51:07 2018	1523461867	21	12	33	12
Wed Apr 11 16:51:04 2018	1523461864	17	15	33	13
Wed Apr 11 16:51:00 2018	1523461860	11	22	33	22
Wed Apr 11 16:51:00 2018	1523461860	16	17	33	16
Wed Apr 11 16:51:04 2018	1523461864	12	20	33	20
Wed Apr 11 16:51:02 2018	1523461862	16	17	33	16
Wed Apr 11 16:50:57 2018	1523461857	14	19	33	18
Wed Apr 11 16:51:04 2018	1523461864	12	21	33	20
Wed Apr 11 16:51:02 2018	1523461862	15	17	33	16
Wed Apr 11 16:51:07 2018	1523461867	19	13	33	13
Wed Apr 11 16:51:07 2018	1523461867	12	21	33	21
Wed Apr 11 16:51:20 2018	1523461880	17	16	33	16
Wed Apr 11 16:51:00 2018	1523461860	16	17	33	16
Wed Apr 11 16:51:07 2018	1523461867	20	13	33	13
Wed Apr 11 16:51:04 2018	1523461864	12	21	33	21
Wed Apr 11 16:51:04 2018	1523461864	12	21	33	20
Wed Apr 11 16:51:04 2018	1523461864	12	21	33	20
Wed Apr 11 16:51:07 2018	1523461867	12	21	33	21
Wed Apr 11 16:51:07 2018	1523461867	20	13	33	13
Wed Apr 11 16:51:00 2018	1523461860	11	22	33	22
Wed Apr 11 16:50:50 2018	1523461850	9	24	33	24
Wed Apr 11 16:51:06 2018	1523461866	18	15	33	14
Wed Apr 11 16:51:05 2018	1523461865	17	16	33	16
Wed Apr 11 16:51:06 2018	1523461866	18	15	33	14
Wed Apr 11 16:51:05 2018	1523461865	18	15	33	15
Wed Apr 11 16:51:00 2018	1523461860	16	17	33	16
Wed Apr 11 16:51:00 2018	1523461860	16	17	33	17
Wed Apr 11 16:51:00 2018	1523461860	17	16	33	16
Wed Apr 11 16:51:00 2018	1523461860	15	18	33	18
Wed Apr 11 16:51:07 2018	1523461867	10	23	33	22
Wed Apr 11 16:51:02 2018	1523461862	11	22	33	22
Wed Apr 11 16:51:05 2018	1523461865	17	16	33	15
Wed Apr 11 16:51:01 2018	1523461861	9	24	33	24
Wed Apr 11 16:50:52 2018	1523461852	15	18	33	18
Wed Apr 11 16:51:07 2018	1523461867	12	21	33	20
Wed Apr 11 16:50:52 2018	1523461852	16	18	33	18
Wed Apr 11 16:51:01 2018	1523461861	9	24	33	24
Wed Apr 11 16:51:05 2018	1523461865	17	16	33	15
Wed Apr 11 16:50:57 2018	1523461857	15	18	33	18
Wed Apr 11 16:51:07 2018	1523461867	12	22	33	21
Wed Apr 11 16:51:20 2018	1523461880	17	17	33	16
Wed Apr 11 16:51:04 2018	1523461864	12	21	33	20
Wed Apr 11 16:51:05 2018	1523461865	13	20	33	20
Wed Apr 11 16:50:52 2018	1523461852	17	16	33	15
Wed Apr 11 16:51:03 2018	1523461863	21	12	33	12
Wed Apr 11 16:51:02 2018	1523461862	12	22	33	21
Wed Apr 11 16:51:01 2018	1523461861	15	18	33	18
Wed Apr 11 16:51:20 2018	1523461880	17	16	33	16
Wed Apr 11 16:51:11 2018	1523461871	15	18	33	16
Wed Apr 11 16:51:00 2018	1523461860	15	18	33	17
Wed Apr 11 16:51:02 2018	1523461862	12	22	33	21
Wed Apr 11 16:51:02 2018	1523461862	12	22	33	21
Wed Apr 11 16:50:55 2018	1523461855	15	18	33	18
Wed Apr 11 16:50:52 2018	1523461852	16	18	33	17
Wed Apr 11 16:50:55 2018	1523461855	15	18	33	18
Wed Apr 11 16:51:05 2018	1523461865	19	15	34	14
Wed Apr 11 16:51:00 2018	1523461860	16	17	34	16
Wed Apr 11 16:50:52 2018	1523461852	16	18	34	17
Wed Apr 11 16:51:00 2018	1523461860	17	17	34	16
Wed Apr 11 16:50:58 2018	1523461858	14	19	34	19
Wed Apr 11 16:50:57 2018	1523461857	15	19	34	18
Wed Apr 11 16:51:02 2018	1523461862	11	22	34	22
Wed Apr 11 16:51:05 2018	1523461865	24	10	34	9
Wed Apr 11 16:51:00 2018	1523461860	16	17	34	17
Wed Apr 11 16:51:01 2018	1523461861	10	23	34	19
Wed Apr 11 16:51:07 2018	1523461867	19	15	34	15
Wed Apr 11 16:51:00 2018	1523461860	17	17	34	16
Wed Apr 11 16:51:07 2018	1523461867	23	11	34	10
Wed Apr 11 16:51:01 2018	1523461861	18	16	34	15
Wed Apr 11 16:51:07 2018	1523461867	9	24	34	24
Wed Apr 11 16:51:01 2018	1523461861	18	16	34	15
Wed Apr 11 16:51:20 2018	1523461880	17	16	34	16
Wed Apr 11 16:51:07 2018	1523461867	9	25	34	24
Wed Apr 11 16:51:05 2018	1523461865	19	15	34	15
Wed Apr 11 16:50:55 2018	1523461855	15	19	34	18
Wed Apr 11 16:51:01 2018	1523461861	15	19	34	19
Wed Apr 11 16:51:00 2018	1523461860	19	15	34	14
Wed Apr 11 16:51:00 2018	1523461860	16	18	34	18
Wed Apr 11 16:51:20 2018	1523461880	18	16	34	16
Wed Apr 11 16:51:07 2018	1523461867	23	11	34	10
Wed Apr 11 16:51:07 2018	1523461867	23	11	34	10
Wed Apr 11 16:51:02 2018	1523461862	15	19	34	18
Wed Apr 11 16:51:06 2018	1523461866	13	21	34	20
Wed Apr 11 16:51:04 2018	1523461864	17	17	34	17
Wed Apr 11 16:51:00 2018	1523461860	16	18	34	18
Wed Apr 11 16:50:57 2018	1523461857	15	19	34	18
Wed Apr 11 16:50:52 2018	1523461852	19	15	34	15
Wed Apr 11 16:51:07 2018	1523461867	23	11	34	11
Wed Apr 11 16:51:07 2018	1523461867	23	11	34	11
Wed Apr 11 16:51:07 2018	1523461867	14	20	34	20
Wed Apr 11 16:51:04 2018	1523461864	18	16	34	16
Wed Apr 11 16:50:52 2018	1523461852	17	17	34	17
Wed Apr 11 16:50:50 2018	1523461850	10	24	34	23
Wed Apr 11 16:51:00 2018	1523461860	20	15	34	14
Wed Apr 11 16:51:07 2018	1523461867	19	15	34	13
Wed Apr 11 16:51:20 2018	1523461880	16	18	34	18
Wed Apr 11 16:51:01 2018	1523461861	10	24	34	24
Wed Apr 11 16:51:00 2018	1523461860	16	18	34	18
Wed Apr 11 16:51:02 2018	1523461862	16	18	34	17
Wed Apr 11 16:51:00 2018	1523461860	15	19	34	18
Wed Apr 11 16:51:05 2018	1523461865	19	15	34	15
Wed Apr 11 16:51:02 2018	1523461862	17	17	34	16
Wed Apr 11 16:51:08 2018	1523461868	15	19	34	19
Wed Apr 11 16:51:02 2018	1523461862	12	22	34	22
Wed Apr 11 16:51:07 2018	1523461867	9	25	34	25
Wed Apr 11 16:51:02 2018	1523461862	17	17	34	16
Wed Apr 11 16:51:07 2018	1523461867	9	25	34	25
Wed Apr 11 16:51:12 2018	1523461872	19	15	34	15
Wed Apr 11 16:51:05 2018	1523461865	17	17	34	17
Wed Apr 11 16:51:02 2018	1523461862	13	22	34	21
Wed Apr 11 16:51:05 2018	1523461865	16	19	34	18
Wed Apr 11 16:50:59 2018	1523461859	18	16	34	16
Wed Apr 11 16:51:04 2018	1523461864	17	18	34	15
Wed Apr 11 16:51:02 2018	1523461862	13	22	34	22
Wed Apr 11 16:51:05 2018	1523461865	18	16	34	15
Wed Apr 11 16:50:52 2018	1523461852	16	18	34	18
Wed Apr 11 16:50:55 2018	1523461855	14	20	34	20
Wed Apr 11 16:51:11 2018	1523461871	14	21	34	20
Wed Apr 11 16:51:03 2018	1523461863	22	13	34	12
Wed Apr 11 16:51:05 2018	1523461865	17	17	34	17
Wed Apr 11 16:51:05 2018	1523461865	17	17	35	16
Wed Apr 11 16:51:11 2018	1523461871	14	20	35	20
Wed Apr 11 16:50:56 2018	1523461856	17	17	35	15
Wed Apr 11 16:50:56 2018	1523461856	18	17	35	15
Wed Apr 11 16:51:11 2018	1523461871	14	20	35	20
Wed Apr 11 16:51:00 2018	1523461860	17	18	35	18
Wed Apr 11 16:51:02 2018	1523461862	13	22	35	21
Wed Apr 11 16:51:01 2018	1523461861	17	18	35	17
Wed Apr 11 16:51:04 2018	1523461864	21	14	35	14
Wed Apr 11 16:51:20 2018	1523461880	12	23	35	23
Wed Apr 11 16:50:56 2018	1523461856	18	17	35	16
Wed Apr 11 16:51:05 2018	1523461865	18	16	35	16
Wed Apr 11 16:51:05 2018	1523461865	16	18	35	18
Wed Apr 11 16:51:00 2018	1523461860	16	18	35	18
Wed Apr 11 16:50:52 2018	1523461852	19	16	35	16
Wed Apr 11 16:51:05 2018	1523461865	17	17	35	16
Wed Apr 11 16:50:52 2018	1523461852	18	17	35	16
Wed Apr 11 16:51:07 2018	1523461867	10	25	35	24
Wed Apr 11 16:51:02 2018	1523461862	9	26	35	25
Wed Apr 11 16:50:52 2018	1523461852	17	18	35	18
Wed Apr 11 16:51:03 2018	1523461863	22	13	35	13
Wed Apr 11 16:51:02 2018	1523461862	13	22	35	22
Wed Apr 11 16:51:07 2018	1523461867	18	16	35	16
Wed Apr 11 16:51:02 2018	1523461862	13	22	35	22
Wed Apr 11 16:50:55 2018	1523461855	19	16	35	16
Wed Apr 11 16:51:05 2018	1523461865	18	17	35	16
Wed Apr 11 16:51:05 2018	1523461865	18	17	35	17
Wed Apr 11 16:51:00 2018	1523461860	20	15	35	15
Wed Apr 11 16:51:05 2018	1523461865	18	17	35	17
Wed Apr 11 16:51:05 2018	1523461865	18	17	35	16
Wed Apr 11 16:50:52 2018	1523461852	17	18	35	17
Wed Apr 11 16:50:54 2018	1523461854	11	24	35	23
Wed Apr 11 16:50:55 2018	1523461855	20	15	35	15
Wed Apr 11 16:50:58 2018	1523461858	17	19	35	18
Wed Apr 11 16:51:03 2018	1523461863	22	13	35	12
Wed Apr 11 16:51:05 2018	1523461865	18	17	35	17
Wed Apr 11 16:50:53 2018	1523461853	19	16	35	16
Wed Apr 11 16:51:05 2018	1523461865	20	15	35	15
Wed Apr 11 16:51:05 2018	1523461865	18	17	35	17
Wed Apr 11 16:51:00 2018	1523461860	18	17	35	17
Wed Apr 11 16:50:55 2018	1523461855	23	12	35	12
Wed Apr 11 16:51:11 2018	1523461871	14	21	35	20
Wed Apr 11 16:51:04 2018	1523461864	15	21	35	20
Wed Apr 11 16:51:00 2018	1523461860	17	18	35	17
Wed Apr 11 16:51:00 2018	1523461860	18	18	35	18
Wed Apr 11 16:51:00 2018	1523461860	18	18	35	18
Wed Apr 11 16:51:01 2018	1523461861	18	18	35	17
Wed Apr 11 16:50:52 2018	1523461852	17	18	35	18
Wed Apr 11 16:51:05 2018	1523461865	16	20	35	19
Wed Apr 11 16:51:05 2018	1523461865	13	23	35	22
Wed Apr 11 16:51:03 2018	1523461863	12	24	35	23
Wed Apr 11 16:51:05 2018	1523461865	22	14	36	13
Wed Apr 11 16:50:57 2018	1523461857	17	18	36	18
Wed Apr 11 16:51:05 2018	1523461865	13	23	36	22
Wed Apr 11 16:51:20 2018	1523461880	18	18	36	17
Wed Apr 11 16:50:55 2018	1523461855	14	22	36	22
Wed Apr 11 16:50:52 2018	1523461852	17	18	36	18
Wed Apr 11 16:50:52 2018	1523461852	16	20	36	19
Wed Apr 11 16:50:52 2018	1523461852	16	20	36	19
Wed Apr 11 16:50:59 2018	1523461859	19	17	36	16
Wed Apr 11 16:51:07 2018	1523461867	18	17	36	16
Wed Apr 11 16:51:05 2018	1523461865	21	15	36	15
Wed Apr 11 16:51:05 2018	1523461865	22	14	36	13
Wed Apr 11 16:51:04 2018	1523461864	14	21	36	21
Wed Apr 11 16:51:00 2018	1523461860	18	18	36	17
Wed Apr 11 16:50:59 2018	1523461859	19	17	36	17
Wed Apr 11 16:51:06 2018	1523461866	14	22	36	22
Wed Apr 11 16:51:10 2018	1523461870	14	22	36	22
Wed Apr 11 16:51:03 2018	1523461863	20	15	36	15
Wed Apr 11 16:50:55 2018	1523461855	20	16	36	16
Wed Apr 11 16:51:03 2018	1523461863	12	24	36	23
Wed Apr 11 16:51:02 2018	1523461862	13	22	36	21
Wed Apr 11 16:51:20 2018	1523461880	16	20	36	18
Wed Apr 11 16:51:20 2018	1523461880	19	17	36	16
Wed Apr 11 16:51:10 2018	1523461870	14	22	36	21
Wed Apr 11 16:51:06 2018	1523461866	14	22	36	22
Wed Apr 11 16:51:05 2018	1523461865	23	13	36	13
Wed Apr 11 16:51:11 2018	1523461871	24	11	36	11
Wed Apr 11 16:51:20 2018	1523461880	18	18	36	18
Wed Apr 11 16:51:06 2018	1523461866	15	21	36	20
Wed Apr 11 16:51:10 2018	1523461870	17	19	36	18
Wed Apr 11 16:50:52 2018	1523461852	19	17	36	17
Wed Apr 11 16:51:03 2018	1523461863	20	16	36	15
Wed Apr 11 16:51:04 2018	1523461864	17	19	36	19
Wed Apr 11 16:50:52 2018	1523461852	14	22	36	21
Wed Apr 11 16:51:04 2018	1523461864	15	21	36	21
Wed Apr 11 16:51:10 2018	1523461870	22	14	36	14
Wed Apr 11 16:51:04 2018	1523461864	17	19	36	19
Wed Apr 11 16:51:03 2018	1523461863	20	16	36	15
Wed Apr 11 16:51:10 2018	1523461870	14	22	36	21
Wed Apr 11 16:51:02 2018	1523461862	11	25	36	24
Wed Apr 11 16:51:06 2018	1523461866	16	20	36	20
Wed Apr 11 16:51:20 2018	1523461880	19	17	36	16
Wed Apr 11 16:51:10 2018	1523461870	21	15	36	15
Wed Apr 11 16:51:05 2018	1523461865	18	18	36	18
Wed Apr 11 16:51:11 2018	1523461871	17	19	36	19
Wed Apr 11 16:51:11 2018	1523461871	17	19	36	18
Wed Apr 11 16:51:11 2018	1523461871	16	20	36	19
Wed Apr 11 16:51:05 2018	1523461865	22	14	36	13
Wed Apr 11 16:51:10 2018	1523461870	22	14	36	14
Wed Apr 11 16:50:55 2018	1523461855	14	22	36	22
Wed Apr 11 16:51:20 2018	1523461880	20	16	36	15
Wed Apr 11 16:51:07 2018	1523461867	22	15	36	14
Wed Apr 11 16:50:55 2018	1523461855	17	20	36	20
Wed Apr 11 16:51:05 2018	1523461865	20	16	36	16
Wed Apr 11 16:50:55 2018	1523461855	16	20	36	19
Wed Apr 11 16:51:11 2018	1523461871	17	19	36	19
Wed Apr 11 16:51:20 2018	1523461880	20	16	36	15
Wed Apr 11 16:51:04 2018	1523461864	11	25	36	25
Wed Apr 11 16:51:02 2018	1523461862	10	26	36	26
Wed Apr 11 16:51:04 2018	1523461864	17	20	36	19
Wed Apr 11 16:51:20 2018	1523461880	15	21	36	20
Wed Apr 11 16:51:11 2018	1523461871	18	19	36	18
Wed Apr 11 16:51:00 2018	1523461860	17	19	36	19
Wed Apr 11 16:51:11 2018	1523461871	16	20	36	19
Wed Apr 11 16:50:55 2018	1523461855	16	21	36	20
Wed Apr 11 16:51:20 2018	1523461880	16	21	36	20
Wed Apr 11 16:51:05 2018	1523461865	24	12	36	12
Wed Apr 11 16:51:04 2018	1523461864	15	21	36	21
Wed Apr 11 16:51:02 2018	1523461862	11	26	36	24
Wed Apr 11 16:51:05 2018	1523461865	16	21	36	21
Wed Apr 11 16:51:05 2018	1523461865	15	21	36	20
Wed Apr 11 16:51:02 2018	1523461862	11	26	36	25
Wed Apr 11 16:50:59 2018	1523461859	19	18	36	17
Wed Apr 11 16:50:55 2018	1523461855	16	21	36	20
Wed Apr 11 16:51:05 2018	1523461865	23	13	36	13
Wed Apr 11 16:50:52 2018	1523461852	17	20	36	19
Wed Apr 11 16:51:05 2018	1523461865	20	16	36	16
Wed Apr 11 16:50:54 2018	1523461854	17	19	36	19
Wed Apr 11 16:51:11 2018	1523461871	17	19	36	18
Wed Apr 11 16:50:51 2018	1523461851	18	18	36	17
Wed Apr 11 16:50:54 2018	1523461854	17	19	36	19
Wed Apr 11 16:51:05 2018	1523461865	13	23	36	21
Wed Apr 11 16:51:04 2018	1523461864	17	20	36	19
Wed Apr 11 16:51:04 2018	1523461864	15	22	36	21
Wed Apr 11 16:51:05 2018	1523461865	20	16	36	16
Wed Apr 11 16:51:04 2018	1523461864	16	20	36	19
Wed Apr 11 16:50:55 2018	1523461855	16	20	36	19
Wed Apr 11 16:50:52 2018	1523461852	17	20	36	19
Wed Apr 11 16:51:05 2018	1523461865	24	12	36	12
Wed Apr 11 16:51:20 2018	1523461880	19	17	36	17
Wed Apr 11 16:51:20 2018	1523461880	20	16	36	16
Wed Apr 11 16:50:55 2018	1523461855	15	21	36	19
Wed Apr 11 16:51:00 2018	1523461860	7	30	36	29
Wed Apr 11 16:50:55 2018	1523461855	15	21	36	21
Wed Apr 11 16:51:05 2018	1523461865	13	23	37	22
Wed Apr 11 16:50:55 2018	1523461855	15	21	37	21
Wed Apr 11 16:51:04 2018	1523461864	16	21	37	21
Wed Apr 11 16:50:52 2018	1523461852	17	20	37	19
Wed Apr 11 16:50:51 2018	1523461851	18	18	37	18
Wed Apr 11 16:51:05 2018	1523461865	24	13	37	12
Wed Apr 11 16:51:05 2018	1523461865	15	21	37	21
Wed Apr 11 16:51:05 2018	1523461865	13	24	37	22
Wed Apr 11 16:50:54 2018	1523461854	17	20	37	19
Wed Apr 11 16:51:04 2018	1523461864	17	20	37	19
Wed Apr 11 16:51:00 2018	1523461860	15	21	37	21
Wed Apr 11 16:51:11 2018	1523461871	18	19	37	19
Wed Apr 11 16:51:04 2018	1523461864	18	18	37	18
Wed Apr 11 16:50:52 2018	1523461852	17	20	37	19
Wed Apr 11 16:51:00 2018	1523461860	15	21	37	21
Wed Apr 11 16:51:05 2018	1523461865	26	11	37	11
Wed Apr 11 16:51:00 2018	1523461860	18	19	37	19
Wed Apr 11 16:51:00 2018	1523461860	15	22	37	21
