starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 11 16:49:54 2018	1523461794	2	7	9	6
Wed Apr 11 16:49:54 2018	1523461794	4	5	9	5
Wed Apr 11 16:50:05 2018	1523461805	4	5	9	5
Wed Apr 11 16:50:04 2018	1523461804	4	5	9	5
Wed Apr 11 16:50:05 2018	1523461805	4	5	9	5
Wed Apr 11 16:50:04 2018	1523461804	5	4	9	4
Wed Apr 11 16:50:06 2018	1523461806	4	5	9	4
Wed Apr 11 16:49:54 2018	1523461794	2	7	9	7
Wed Apr 11 16:50:04 2018	1523461804	4	5	9	5
Wed Apr 11 16:50:06 2018	1523461806	3	6	9	6
Wed Apr 11 16:50:04 2018	1523461804	3	6	9	6
Wed Apr 11 16:50:06 2018	1523461806	4	5	9	5
Wed Apr 11 16:50:04 2018	1523461804	3	6	9	5
Wed Apr 11 16:50:04 2018	1523461804	4	5	9	5
Wed Apr 11 16:50:04 2018	1523461804	4	5	9	5
Wed Apr 11 16:50:05 2018	1523461805	4	5	9	5
Wed Apr 11 16:50:04 2018	1523461804	4	5	9	5
Wed Apr 11 16:49:53 2018	1523461793	3	6	9	6
Wed Apr 11 16:50:06 2018	1523461806	4	6	9	6
Wed Apr 11 16:49:53 2018	1523461793	3	6	9	6
Wed Apr 11 16:50:29 2018	1523461829	4	5	9	5
Wed Apr 11 16:50:04 2018	1523461804	4	5	9	4
Wed Apr 11 16:49:54 2018	1523461794	3	6	9	6
Wed Apr 11 16:50:11 2018	1523461811	4	5	9	5
Wed Apr 11 16:50:29 2018	1523461829	3	6	9	5
Wed Apr 11 16:50:04 2018	1523461804	4	5	9	5
Wed Apr 11 16:50:06 2018	1523461806	4	6	9	6
Wed Apr 11 16:50:04 2018	1523461804	3	6	9	6
Wed Apr 11 16:50:29 2018	1523461829	4	6	9	6
Wed Apr 11 16:50:05 2018	1523461805	3	6	9	5
Wed Apr 11 16:50:04 2018	1523461804	4	5	9	5
Wed Apr 11 16:50:06 2018	1523461806	3	6	9	6
Wed Apr 11 16:50:04 2018	1523461804	4	6	9	6
Wed Apr 11 16:50:04 2018	1523461804	5	5	9	5
Wed Apr 11 16:50:04 2018	1523461804	3	6	9	6
Wed Apr 11 16:50:04 2018	1523461804	4	5	9	5
Wed Apr 11 16:50:12 2018	1523461812	4	5	9	5
Wed Apr 11 16:50:29 2018	1523461829	4	6	9	6
Wed Apr 11 16:50:06 2018	1523461806	4	5	10	5
Wed Apr 11 16:50:03 2018	1523461803	4	5	10	5
Wed Apr 11 16:50:06 2018	1523461806	4	5	10	5
Wed Apr 11 16:50:29 2018	1523461829	4	5	10	5
Wed Apr 11 16:50:03 2018	1523461803	4	5	10	5
Wed Apr 11 16:50:04 2018	1523461804	4	6	10	6
Wed Apr 11 16:50:04 2018	1523461804	5	5	10	5
Wed Apr 11 16:50:05 2018	1523461805	3	6	10	6
Wed Apr 11 16:50:11 2018	1523461811	4	6	10	5
Wed Apr 11 16:49:54 2018	1523461794	5	4	10	3
Wed Apr 11 16:49:53 2018	1523461793	3	6	10	5
Wed Apr 11 16:50:04 2018	1523461804	3	7	10	5
Wed Apr 11 16:50:05 2018	1523461805	3	6	10	6
Wed Apr 11 16:50:05 2018	1523461805	3	7	10	7
Wed Apr 11 16:49:54 2018	1523461794	5	4	10	4
Wed Apr 11 16:50:00 2018	1523461800	5	5	10	5
Wed Apr 11 16:50:04 2018	1523461804	3	6	10	6
Wed Apr 11 16:50:04 2018	1523461804	4	6	10	5
Wed Apr 11 16:50:05 2018	1523461805	4	6	10	6
Wed Apr 11 16:50:04 2018	1523461804	4	6	10	6
Wed Apr 11 16:50:03 2018	1523461803	4	6	10	6
Wed Apr 11 16:50:03 2018	1523461803	4	6	10	6
Wed Apr 11 16:50:29 2018	1523461829	4	6	10	6
Wed Apr 11 16:49:54 2018	1523461794	2	8	10	7
Wed Apr 11 16:50:05 2018	1523461805	4	6	10	5
Wed Apr 11 16:50:04 2018	1523461804	3	7	10	7
Wed Apr 11 16:50:06 2018	1523461806	4	6	10	6
Wed Apr 11 16:50:12 2018	1523461812	5	5	10	5
Wed Apr 11 16:49:53 2018	1523461793	3	7	10	5
Wed Apr 11 16:50:04 2018	1523461804	4	6	10	4
Wed Apr 11 16:50:12 2018	1523461812	5	5	10	5
Wed Apr 11 16:50:04 2018	1523461804	4	6	10	6
Wed Apr 11 16:50:04 2018	1523461804	4	6	10	5
Wed Apr 11 16:50:06 2018	1523461806	4	6	10	5
Wed Apr 11 16:50:06 2018	1523461806	5	5	10	5
Wed Apr 11 16:50:05 2018	1523461805	3	7	10	5
Wed Apr 11 16:50:04 2018	1523461804	6	4	10	4
Wed Apr 11 16:50:04 2018	1523461804	5	5	10	4
Wed Apr 11 16:50:06 2018	1523461806	4	6	10	6
Wed Apr 11 16:50:29 2018	1523461829	4	6	10	5
Wed Apr 11 16:50:06 2018	1523461806	4	6	10	6
Wed Apr 11 16:50:29 2018	1523461829	3	7	10	6
Wed Apr 11 16:49:54 2018	1523461794	2	7	10	7
Wed Apr 11 16:50:11 2018	1523461811	6	4	10	4
Wed Apr 11 16:50:03 2018	1523461803	4	6	10	4
Wed Apr 11 16:50:12 2018	1523461812	5	5	10	4
Wed Apr 11 16:50:05 2018	1523461805	4	6	10	5
Wed Apr 11 16:50:06 2018	1523461806	4	6	10	5
Wed Apr 11 16:49:53 2018	1523461793	7	3	10	3
Wed Apr 11 16:50:21 2018	1523461821	4	6	10	5
Wed Apr 11 16:50:06 2018	1523461806	4	6	10	6
Wed Apr 11 16:50:04 2018	1523461804	3	7	10	7
Wed Apr 11 16:50:04 2018	1523461804	3	7	10	7
Wed Apr 11 16:50:03 2018	1523461803	3	7	10	7
Wed Apr 11 16:50:06 2018	1523461806	4	6	10	5
Wed Apr 11 16:50:04 2018	1523461804	4	7	10	6
Wed Apr 11 16:50:05 2018	1523461805	4	6	10	5
Wed Apr 11 16:50:04 2018	1523461804	5	5	10	4
Wed Apr 11 16:50:05 2018	1523461805	4	6	10	6
Wed Apr 11 16:50:06 2018	1523461806	3	7	10	6
Wed Apr 11 16:50:04 2018	1523461804	4	6	10	5
Wed Apr 11 16:50:03 2018	1523461803	4	6	10	6
Wed Apr 11 16:50:04 2018	1523461804	4	6	10	6
Wed Apr 11 16:50:05 2018	1523461805	5	6	10	5
Wed Apr 11 16:50:03 2018	1523461803	4	7	10	7
Wed Apr 11 16:50:12 2018	1523461812	5	5	10	5
Wed Apr 11 16:50:12 2018	1523461812	4	6	10	6
Wed Apr 11 16:50:03 2018	1523461803	4	6	10	6
Wed Apr 11 16:50:12 2018	1523461812	5	5	10	5
Wed Apr 11 16:50:04 2018	1523461804	4	6	10	5
Wed Apr 11 16:50:03 2018	1523461803	4	6	10	6
Wed Apr 11 16:50:04 2018	1523461804	4	7	10	6
Wed Apr 11 16:50:04 2018	1523461804	5	6	10	6
Wed Apr 11 16:50:04 2018	1523461804	4	6	10	6
Wed Apr 11 16:50:05 2018	1523461805	5	5	10	5
Wed Apr 11 16:50:04 2018	1523461804	5	5	10	5
Wed Apr 11 16:50:04 2018	1523461804	4	7	10	6
Wed Apr 11 16:50:21 2018	1523461821	5	5	10	5
Wed Apr 11 16:50:11 2018	1523461811	6	5	10	5
Wed Apr 11 16:50:05 2018	1523461805	4	6	10	6
Wed Apr 11 16:50:04 2018	1523461804	5	6	10	6
Wed Apr 11 16:50:10 2018	1523461810	4	6	10	6
Wed Apr 11 16:50:06 2018	1523461806	4	6	10	5
Wed Apr 11 16:50:06 2018	1523461806	4	7	10	6
Wed Apr 11 16:50:04 2018	1523461804	4	7	10	7
Wed Apr 11 16:50:04 2018	1523461804	4	7	10	7
Wed Apr 11 16:50:12 2018	1523461812	5	5	10	5
Wed Apr 11 16:50:31 2018	1523461831	6	5	10	5
Wed Apr 11 16:50:04 2018	1523461804	4	6	11	6
Wed Apr 11 16:50:04 2018	1523461804	5	6	11	5
Wed Apr 11 16:50:04 2018	1523461804	4	6	11	6
Wed Apr 11 16:50:29 2018	1523461829	4	7	11	6
Wed Apr 11 16:50:04 2018	1523461804	6	4	11	4
Wed Apr 11 16:50:05 2018	1523461805	5	6	11	6
Wed Apr 11 16:50:05 2018	1523461805	5	6	11	6
Wed Apr 11 16:50:06 2018	1523461806	5	6	11	6
Wed Apr 11 16:50:04 2018	1523461804	3	7	11	7
Wed Apr 11 16:50:06 2018	1523461806	4	7	11	7
Wed Apr 11 16:50:04 2018	1523461804	4	6	11	6
Wed Apr 11 16:50:12 2018	1523461812	5	6	11	6
Wed Apr 11 16:50:10 2018	1523461810	5	5	11	5
Wed Apr 11 16:50:12 2018	1523461812	5	6	11	6
Wed Apr 11 16:50:05 2018	1523461805	4	6	11	6
Wed Apr 11 16:50:05 2018	1523461805	4	7	11	6
Wed Apr 11 16:50:11 2018	1523461811	4	7	11	7
Wed Apr 11 16:50:06 2018	1523461806	4	7	11	7
Wed Apr 11 16:50:11 2018	1523461811	5	5	11	5
Wed Apr 11 16:50:03 2018	1523461803	5	6	11	5
Wed Apr 11 16:50:11 2018	1523461811	4	7	11	7
Wed Apr 11 16:50:11 2018	1523461811	5	6	11	4
Wed Apr 11 16:50:12 2018	1523461812	5	5	11	5
Wed Apr 11 16:50:10 2018	1523461810	4	7	11	7
Wed Apr 11 16:50:04 2018	1523461804	4	7	11	6
Wed Apr 11 16:50:04 2018	1523461804	4	7	11	7
Wed Apr 11 16:50:30 2018	1523461830	5	5	11	5
Wed Apr 11 16:50:06 2018	1523461806	3	7	11	7
Wed Apr 11 16:50:06 2018	1523461806	4	6	11	6
Wed Apr 11 16:50:04 2018	1523461804	4	7	11	7
Wed Apr 11 16:50:05 2018	1523461805	4	7	11	7
Wed Apr 11 16:50:04 2018	1523461804	4	7	11	5
Wed Apr 11 16:50:04 2018	1523461804	4	7	11	6
Wed Apr 11 16:50:03 2018	1523461803	6	5	11	5
Wed Apr 11 16:50:04 2018	1523461804	4	7	11	7
Wed Apr 11 16:50:10 2018	1523461810	4	7	11	6
Wed Apr 11 16:50:12 2018	1523461812	5	6	11	6
Wed Apr 11 16:50:03 2018	1523461803	3	7	11	7
Wed Apr 11 16:50:11 2018	1523461811	4	7	11	6
Wed Apr 11 16:49:54 2018	1523461794	4	7	11	6
Wed Apr 11 16:50:04 2018	1523461804	5	6	11	6
Wed Apr 11 16:50:12 2018	1523461812	5	6	11	6
Wed Apr 11 16:50:04 2018	1523461804	5	6	11	6
Wed Apr 11 16:50:11 2018	1523461811	6	5	11	4
Wed Apr 11 16:50:06 2018	1523461806	6	5	11	4
Wed Apr 11 16:50:05 2018	1523461805	6	5	11	5
Wed Apr 11 16:50:05 2018	1523461805	5	6	11	6
Wed Apr 11 16:50:06 2018	1523461806	4	7	11	7
Wed Apr 11 16:50:12 2018	1523461812	4	7	11	7
Wed Apr 11 16:50:00 2018	1523461800	5	6	11	5
Wed Apr 11 16:49:53 2018	1523461793	4	7	11	7
Wed Apr 11 16:50:05 2018	1523461805	5	6	11	6
Wed Apr 11 16:50:12 2018	1523461812	4	7	11	6
Wed Apr 11 16:50:10 2018	1523461810	4	7	11	7
Wed Apr 11 16:50:12 2018	1523461812	5	6	11	6
Wed Apr 11 16:50:04 2018	1523461804	3	8	11	7
Wed Apr 11 16:50:10 2018	1523461810	6	5	11	5
Wed Apr 11 16:50:03 2018	1523461803	4	7	11	7
Wed Apr 11 16:50:16 2018	1523461816	5	6	11	6
Wed Apr 11 16:50:06 2018	1523461806	6	5	11	5
Wed Apr 11 16:50:22 2018	1523461822	6	5	11	5
Wed Apr 11 16:50:12 2018	1523461812	5	6	11	6
Wed Apr 11 16:50:10 2018	1523461810	6	5	11	5
Wed Apr 11 16:50:04 2018	1523461804	4	7	11	7
Wed Apr 11 16:50:29 2018	1523461829	4	7	11	6
Wed Apr 11 16:50:04 2018	1523461804	4	7	11	7
Wed Apr 11 16:50:04 2018	1523461804	6	5	11	5
Wed Apr 11 16:50:03 2018	1523461803	6	5	11	5
Wed Apr 11 16:50:03 2018	1523461803	5	6	11	6
Wed Apr 11 16:50:12 2018	1523461812	5	6	11	6
Wed Apr 11 16:49:54 2018	1523461794	2	9	11	9
Wed Apr 11 16:50:29 2018	1523461829	5	6	11	6
Wed Apr 11 16:50:06 2018	1523461806	3	8	11	8
Wed Apr 11 16:50:29 2018	1523461829	5	6	11	5
Wed Apr 11 16:50:06 2018	1523461806	6	5	11	5
Wed Apr 11 16:50:03 2018	1523461803	3	8	11	8
Wed Apr 11 16:50:11 2018	1523461811	4	7	11	7
Wed Apr 11 16:50:11 2018	1523461811	4	7	11	6
Wed Apr 11 16:50:11 2018	1523461811	4	7	11	6
Wed Apr 11 16:49:54 2018	1523461794	6	5	11	5
Wed Apr 11 16:50:09 2018	1523461809	6	5	11	5
Wed Apr 11 16:50:06 2018	1523461806	4	7	11	7
Wed Apr 11 16:50:30 2018	1523461830	5	6	11	6
Wed Apr 11 16:50:21 2018	1523461821	6	5	11	5
Wed Apr 11 16:50:12 2018	1523461812	5	6	11	6
Wed Apr 11 16:50:04 2018	1523461804	4	7	11	6
Wed Apr 11 16:50:03 2018	1523461803	5	6	11	6
Wed Apr 11 16:49:53 2018	1523461793	3	8	11	7
Wed Apr 11 16:50:03 2018	1523461803	7	5	11	4
Wed Apr 11 16:50:11 2018	1523461811	4	7	11	7
Wed Apr 11 16:50:04 2018	1523461804	5	6	11	6
Wed Apr 11 16:50:10 2018	1523461810	4	7	11	7
Wed Apr 11 16:50:29 2018	1523461829	5	7	11	7
Wed Apr 11 16:50:11 2018	1523461811	4	8	11	7
Wed Apr 11 16:50:02 2018	1523461802	7	5	11	5
Wed Apr 11 16:50:03 2018	1523461803	3	8	11	8
Wed Apr 11 16:50:11 2018	1523461811	7	5	11	5
Wed Apr 11 16:50:16 2018	1523461816	4	7	11	7
Wed Apr 11 16:50:12 2018	1523461812	5	6	11	6
Wed Apr 11 16:50:01 2018	1523461801	4	8	11	8
Wed Apr 11 16:50:11 2018	1523461811	5	7	11	7
Wed Apr 11 16:50:30 2018	1523461830	6	6	11	5
Wed Apr 11 16:50:11 2018	1523461811	4	8	11	7
Wed Apr 11 16:50:04 2018	1523461804	5	6	11	5
Wed Apr 11 16:50:05 2018	1523461805	6	5	11	5
Wed Apr 11 16:50:13 2018	1523461813	6	5	11	5
Wed Apr 11 16:50:05 2018	1523461805	6	6	11	6
Wed Apr 11 16:50:10 2018	1523461810	4	7	11	7
Wed Apr 11 16:50:21 2018	1523461821	8	4	11	3
Wed Apr 11 16:50:05 2018	1523461805	5	6	11	6
Wed Apr 11 16:50:16 2018	1523461816	6	5	11	4
Wed Apr 11 16:50:30 2018	1523461830	5	6	11	6
Wed Apr 11 16:50:29 2018	1523461829	6	6	11	6
Wed Apr 11 16:50:04 2018	1523461804	4	8	11	8
Wed Apr 11 16:50:05 2018	1523461805	5	6	11	6
Wed Apr 11 16:50:11 2018	1523461811	4	7	11	7
Wed Apr 11 16:50:11 2018	1523461811	4	7	12	7
Wed Apr 11 16:50:05 2018	1523461805	7	5	12	5
Wed Apr 11 16:50:12 2018	1523461812	6	6	12	5
Wed Apr 11 16:50:04 2018	1523461804	5	7	12	7
Wed Apr 11 16:50:06 2018	1523461806	4	7	12	7
Wed Apr 11 16:50:04 2018	1523461804	6	6	12	6
Wed Apr 11 16:50:30 2018	1523461830	6	6	12	6
Wed Apr 11 16:50:05 2018	1523461805	4	7	12	7
Wed Apr 11 16:50:11 2018	1523461811	5	6	12	6
Wed Apr 11 16:50:11 2018	1523461811	4	7	12	7
Wed Apr 11 16:50:03 2018	1523461803	4	8	12	5
Wed Apr 11 16:49:59 2018	1523461799	5	6	12	6
Wed Apr 11 16:50:04 2018	1523461804	4	8	12	8
Wed Apr 11 16:50:04 2018	1523461804	3	8	12	8
Wed Apr 11 16:50:11 2018	1523461811	4	7	12	7
Wed Apr 11 16:50:12 2018	1523461812	5	7	12	7
Wed Apr 11 16:50:11 2018	1523461811	7	5	12	5
Wed Apr 11 16:50:04 2018	1523461804	5	7	12	6
Wed Apr 11 16:50:11 2018	1523461811	5	7	12	7
Wed Apr 11 16:50:29 2018	1523461829	4	8	12	7
Wed Apr 11 16:50:12 2018	1523461812	5	7	12	6
Wed Apr 11 16:50:04 2018	1523461804	5	7	12	7
Wed Apr 11 16:50:06 2018	1523461806	5	7	12	7
Wed Apr 11 16:50:04 2018	1523461804	5	7	12	6
Wed Apr 11 16:50:03 2018	1523461803	6	5	12	5
Wed Apr 11 16:50:12 2018	1523461812	5	6	12	6
Wed Apr 11 16:50:29 2018	1523461829	5	7	12	7
Wed Apr 11 16:50:03 2018	1523461803	4	8	12	8
Wed Apr 11 16:50:02 2018	1523461802	5	6	12	6
Wed Apr 11 16:50:04 2018	1523461804	5	7	12	6
Wed Apr 11 16:50:21 2018	1523461821	5	7	12	7
Wed Apr 11 16:50:11 2018	1523461811	5	6	12	6
Wed Apr 11 16:50:12 2018	1523461812	5	6	12	6
Wed Apr 11 16:49:54 2018	1523461794	4	8	12	7
Wed Apr 11 16:50:12 2018	1523461812	4	7	12	7
Wed Apr 11 16:50:05 2018	1523461805	4	7	12	7
Wed Apr 11 16:50:12 2018	1523461812	6	6	12	5
Wed Apr 11 16:50:11 2018	1523461811	6	6	12	6
Wed Apr 11 16:50:12 2018	1523461812	6	6	12	5
Wed Apr 11 16:50:05 2018	1523461805	5	7	12	7
Wed Apr 11 16:49:53 2018	1523461793	4	8	12	6
Wed Apr 11 16:50:11 2018	1523461811	4	7	12	7
Wed Apr 11 16:50:03 2018	1523461803	4	8	12	7
Wed Apr 11 16:50:03 2018	1523461803	7	5	12	5
Wed Apr 11 16:50:18 2018	1523461818	4	8	12	7
Wed Apr 11 16:50:12 2018	1523461812	5	7	12	7
Wed Apr 11 16:50:05 2018	1523461805	3	8	12	8
Wed Apr 11 16:50:11 2018	1523461811	6	6	12	5
Wed Apr 11 16:50:01 2018	1523461801	4	7	12	7
Wed Apr 11 16:50:11 2018	1523461811	5	7	12	6
Wed Apr 11 16:50:05 2018	1523461805	3	8	12	8
Wed Apr 11 16:50:05 2018	1523461805	4	8	12	8
Wed Apr 11 16:50:24 2018	1523461824	5	6	12	6
Wed Apr 11 16:50:04 2018	1523461804	7	5	12	5
Wed Apr 11 16:50:30 2018	1523461830	7	5	12	5
Wed Apr 11 16:50:34 2018	1523461834	5	7	12	7
Wed Apr 11 16:50:24 2018	1523461824	6	6	12	6
Wed Apr 11 16:50:05 2018	1523461805	7	5	12	5
Wed Apr 11 16:50:04 2018	1523461804	6	6	12	5
Wed Apr 11 16:50:29 2018	1523461829	5	7	12	7
Wed Apr 11 16:50:03 2018	1523461803	5	7	12	7
Wed Apr 11 16:50:04 2018	1523461804	6	6	12	6
Wed Apr 11 16:50:09 2018	1523461809	6	5	12	5
Wed Apr 11 16:50:24 2018	1523461824	6	6	12	6
Wed Apr 11 16:50:12 2018	1523461812	3	9	12	9
Wed Apr 11 16:50:11 2018	1523461811	7	5	12	5
Wed Apr 11 16:50:12 2018	1523461812	5	7	12	7
Wed Apr 11 16:50:05 2018	1523461805	5	7	12	7
Wed Apr 11 16:50:11 2018	1523461811	4	8	12	7
Wed Apr 11 16:50:12 2018	1523461812	6	6	12	6
Wed Apr 11 16:50:12 2018	1523461812	5	7	12	7
Wed Apr 11 16:50:12 2018	1523461812	5	7	12	7
Wed Apr 11 16:50:11 2018	1523461811	5	7	12	7
Wed Apr 11 16:50:02 2018	1523461802	4	7	12	7
Wed Apr 11 16:50:04 2018	1523461804	6	6	12	4
Wed Apr 11 16:50:22 2018	1523461822	7	5	12	5
Wed Apr 11 16:50:29 2018	1523461829	5	7	12	6
Wed Apr 11 16:49:54 2018	1523461794	2	10	12	3
Wed Apr 11 16:50:05 2018	1523461805	7	5	12	5
Wed Apr 11 16:50:02 2018	1523461802	5	7	12	7
Wed Apr 11 16:50:20 2018	1523461820	5	7	12	7
Wed Apr 11 16:50:29 2018	1523461829	4	8	12	7
Wed Apr 11 16:50:04 2018	1523461804	6	6	12	6
Wed Apr 11 16:50:12 2018	1523461812	4	8	12	7
Wed Apr 11 16:50:11 2018	1523461811	7	5	12	4
Wed Apr 11 16:50:03 2018	1523461803	4	8	12	8
Wed Apr 11 16:50:30 2018	1523461830	5	7	12	6
Wed Apr 11 16:50:11 2018	1523461811	4	8	12	8
Wed Apr 11 16:50:04 2018	1523461804	8	4	12	4
Wed Apr 11 16:50:11 2018	1523461811	7	5	12	5
Wed Apr 11 16:50:29 2018	1523461829	4	8	12	8
Wed Apr 11 16:50:20 2018	1523461820	5	7	12	7
Wed Apr 11 16:50:05 2018	1523461805	6	6	12	5
Wed Apr 11 16:50:04 2018	1523461804	3	9	12	9
Wed Apr 11 16:50:03 2018	1523461803	4	8	12	7
Wed Apr 11 16:50:12 2018	1523461812	6	6	12	6
Wed Apr 11 16:50:34 2018	1523461834	7	5	12	5
Wed Apr 11 16:50:20 2018	1523461820	4	8	12	8
Wed Apr 11 16:50:03 2018	1523461803	4	8	12	8
Wed Apr 11 16:50:12 2018	1523461812	6	6	12	5
Wed Apr 11 16:49:54 2018	1523461794	4	8	12	7
Wed Apr 11 16:50:02 2018	1523461802	7	5	12	5
Wed Apr 11 16:50:11 2018	1523461811	5	7	12	7
Wed Apr 11 16:50:11 2018	1523461811	7	5	12	5
Wed Apr 11 16:50:11 2018	1523461811	4	8	12	8
Wed Apr 11 16:50:30 2018	1523461830	6	6	12	6
Wed Apr 11 16:50:11 2018	1523461811	5	7	12	6
Wed Apr 11 16:50:04 2018	1523461804	5	8	12	7
Wed Apr 11 16:50:05 2018	1523461805	7	5	12	5
Wed Apr 11 16:50:19 2018	1523461819	4	8	12	8
Wed Apr 11 16:50:12 2018	1523461812	6	6	12	5
Wed Apr 11 16:50:03 2018	1523461803	4	8	12	8
Wed Apr 11 16:50:21 2018	1523461821	3	10	12	9
Wed Apr 11 16:50:11 2018	1523461811	5	8	12	7
Wed Apr 11 16:50:20 2018	1523461820	6	6	12	6
Wed Apr 11 16:50:05 2018	1523461805	5	7	12	6
Wed Apr 11 16:50:04 2018	1523461804	4	9	12	8
Wed Apr 11 16:50:29 2018	1523461829	5	8	12	7
Wed Apr 11 16:50:03 2018	1523461803	5	8	12	7
Wed Apr 11 16:50:14 2018	1523461814	6	6	12	6
Wed Apr 11 16:50:09 2018	1523461809	5	8	12	7
Wed Apr 11 16:50:06 2018	1523461806	5	8	12	7
Wed Apr 11 16:49:53 2018	1523461793	6	7	12	5
Wed Apr 11 16:50:05 2018	1523461805	4	8	12	8
Wed Apr 11 16:50:31 2018	1523461831	4	8	12	8
Wed Apr 11 16:50:03 2018	1523461803	6	6	12	6
Wed Apr 11 16:50:11 2018	1523461811	5	7	12	7
Wed Apr 11 16:50:12 2018	1523461812	6	6	12	6
Wed Apr 11 16:50:05 2018	1523461805	4	9	12	8
Wed Apr 11 16:50:11 2018	1523461811	5	8	12	7
Wed Apr 11 16:50:04 2018	1523461804	5	7	12	7
Wed Apr 11 16:50:02 2018	1523461802	5	7	12	7
Wed Apr 11 16:50:11 2018	1523461811	4	8	12	8
Wed Apr 11 16:50:12 2018	1523461812	5	7	12	7
Wed Apr 11 16:49:54 2018	1523461794	7	5	12	4
Wed Apr 11 16:50:02 2018	1523461802	6	6	12	5
Wed Apr 11 16:50:11 2018	1523461811	4	8	12	8
Wed Apr 11 16:50:11 2018	1523461811	6	6	12	6
Wed Apr 11 16:50:20 2018	1523461820	4	8	12	8
Wed Apr 11 16:50:05 2018	1523461805	7	6	12	6
Wed Apr 11 16:50:12 2018	1523461812	5	7	12	6
Wed Apr 11 16:50:11 2018	1523461811	5	7	12	7
Wed Apr 11 16:50:11 2018	1523461811	4	8	12	8
Wed Apr 11 16:50:05 2018	1523461805	7	6	12	6
Wed Apr 11 16:50:11 2018	1523461811	4	9	12	9
